0.5	-0.021213203435596437	0.	-0.01732050807568878	0.	0.	0.	0.
-0.021213203435596434	1.5	-0.06000000000000004	0.	-0.03464101615137756	0.	0.	0.
0.	-0.06000000000000004	2.5	-0.11022703842524305	0.	-0.05477225575051662	0.	0.
-0.01732050807568878	0.	-0.11022703842524305	3.5	-0.16970562748477147	0.	-0.07745966692414834	0.
0.	-0.03464101615137756	0.	-0.16970562748477144	4.5	-0.23717082451262847	0.	-0.102469507659596
0.	0.	-0.054772255750516634	0.	-0.23717082451262847	5.5	-0.3117691453623979	0.
0.	0.	0.	-0.07745966692414834	0.	-0.3117691453623979	6.5	-0.24320773014030625
0.	0.	0.	0.	-0.102469507659596	0.	-0.24320773014030622	7.5
